uid,index,name,display_name,category,subcategory,kind,item,variant,style,label,tags,master_svg,png_path_template
NEO08405,8405,sports_games_card_club_plain_03,card club plain 3,sports_games,sports_games,sports_games,card_club,3,plain,CC,sports_games;card_club;plain;neutrino;emoji,svg/master/sports_games_card_club_plain_03.svg,png/{theme}/{size}/sports_games_card_club_plain_03.png
NEO08406,8406,sports_games_dice_sparkle_03,dice sparkle 3,sports_games,sports_games,sports_games,dice,3,sparkle,DIC,sports_games;dice;sparkle;neutrino;emoji,svg/master/sports_games_dice_sparkle_03.svg,png/{theme}/{size}/sports_games_dice_sparkle_03.png
NEO08407,8407,sports_games_domino_badge_03,domino badge 3,sports_games,sports_games,sports_games,domino,3,badge,DOM,sports_games;domino;badge;neutrino;emoji,svg/master/sports_games_domino_badge_03.svg,png/{theme}/{size}/sports_games_domino_badge_03.png
NEO08408,8408,sports_games_puzzle_esport_stripe_03,puzzle esport stripe 3,sports_games,sports_games,sports_games,puzzle_esport,3,stripe,PE,sports_games;puzzle_esport;stripe;neutrino;emoji,svg/master/sports_games_puzzle_esport_stripe_03.svg,png/{theme}/{size}/sports_games_puzzle_esport_stripe_03.png
NEO08409,8409,sports_games_controller_dot_03,controller dot 3,sports_games,sports_games,sports_games,controller,3,dot,CON,sports_games;controller;dot;neutrino;emoji,svg/master/sports_games_controller_dot_03.svg,png/{theme}/{size}/sports_games_controller_dot_03.png
NEO08410,8410,sports_games_joystick_ring_03,joystick ring 3,sports_games,sports_games,sports_games,joystick,3,ring,JOY,sports_games;joystick;ring;neutrino;emoji,svg/master/sports_games_joystick_ring_03.svg,png/{theme}/{size}/sports_games_joystick_ring_03.png
NEO08411,8411,sports_games_horseshoe_shadow_03,horseshoe shadow 3,sports_games,sports_games,sports_games,horseshoe,3,shadow,HOR,sports_games;horseshoe;shadow;neutrino;emoji,svg/master/sports_games_horseshoe_shadow_03.svg,png/{theme}/{size}/sports_games_horseshoe_shadow_03.png
NEO08412,8412,sports_games_frisbee_orbit_03,frisbee orbit 3,sports_games,sports_games,sports_games,frisbee,3,orbit,FRI,sports_games;frisbee;orbit;neutrino;emoji,svg/master/sports_games_frisbee_orbit_03.svg,png/{theme}/{size}/sports_games_frisbee_orbit_03.png
NEO08413,8413,sports_games_curling_stone_leaf_03,curling stone leaf 3,sports_games,sports_games,sports_games,curling_stone,3,leaf,CS,sports_games;curling_stone;leaf;neutrino;emoji,svg/master/sports_games_curling_stone_leaf_03.svg,png/{theme}/{size}/sports_games_curling_stone_leaf_03.png
NEO08414,8414,sports_games_running_shoe_star_03,running shoe star 3,sports_games,sports_games,sports_games,running_shoe,3,star,RS,sports_games;running_shoe;star;neutrino;emoji,svg/master/sports_games_running_shoe_star_03.svg,png/{theme}/{size}/sports_games_running_shoe_star_03.png
NEO08415,8415,sports_games_bicycle_wheel_heart_03,bicycle wheel heart 3,sports_games,sports_games,sports_games,bicycle_wheel,3,heart,BW,sports_games;bicycle_wheel;heart;neutrino;emoji,svg/master/sports_games_bicycle_wheel_heart_03.svg,png/{theme}/{size}/sports_games_bicycle_wheel_heart_03.png
NEO08416,8416,sports_games_kayak_paddle_bolt_03,kayak paddle bolt 3,sports_games,sports_games,sports_games,kayak_paddle,3,bolt,KP,sports_games;kayak_paddle;bolt;neutrino;emoji,svg/master/sports_games_kayak_paddle_bolt_03.svg,png/{theme}/{size}/sports_games_kayak_paddle_bolt_03.png
NEO08417,8417,sports_games_soccer_ball_check_04,soccer ball check 4,sports_games,sports_games,sports_games,soccer_ball,4,check,SB,sports_games;soccer_ball;check;neutrino;emoji,svg/master/sports_games_soccer_ball_check_04.svg,png/{theme}/{size}/sports_games_soccer_ball_check_04.png
NEO08418,8418,sports_games_basketball_plus_04,basketball plus 4,sports_games,sports_games,sports_games,basketball,4,plus,BAS,sports_games;basketball;plus;neutrino;emoji,svg/master/sports_games_basketball_plus_04.svg,png/{theme}/{size}/sports_games_basketball_plus_04.png
NEO08419,8419,sports_games_football_minus_04,football minus 4,sports_games,sports_games,sports_games,football,4,minus,FOO,sports_games;football;minus;neutrino;emoji,svg/master/sports_games_football_minus_04.svg,png/{theme}/{size}/sports_games_football_minus_04.png
NEO08420,8420,sports_games_baseball_alert_04,baseball alert 4,sports_games,sports_games,sports_games,baseball,4,alert,BAS,sports_games;baseball;alert;neutrino;emoji,svg/master/sports_games_baseball_alert_04.svg,png/{theme}/{size}/sports_games_baseball_alert_04.png
NEO08421,8421,sports_games_softball_music_04,softball music 4,sports_games,sports_games,sports_games,softball,4,music,SOF,sports_games;softball;music;neutrino;emoji,svg/master/sports_games_softball_music_04.svg,png/{theme}/{size}/sports_games_softball_music_04.png
NEO08422,8422,sports_games_tennis_ball_motion_04,tennis ball motion 4,sports_games,sports_games,sports_games,tennis_ball,4,motion,TB,sports_games;tennis_ball;motion;neutrino;emoji,svg/master/sports_games_tennis_ball_motion_04.svg,png/{theme}/{size}/sports_games_tennis_ball_motion_04.png
NEO08423,8423,sports_games_volleyball_sleep_04,volleyball sleep 4,sports_games,sports_games,sports_games,volleyball,4,sleep,VOL,sports_games;volleyball;sleep;neutrino;emoji,svg/master/sports_games_volleyball_sleep_04.svg,png/{theme}/{size}/sports_games_volleyball_sleep_04.png
NEO08424,8424,sports_games_rugby_ball_glow_04,rugby ball glow 4,sports_games,sports_games,sports_games,rugby_ball,4,glow,RB,sports_games;rugby_ball;glow;neutrino;emoji,svg/master/sports_games_rugby_ball_glow_04.svg,png/{theme}/{size}/sports_games_rugby_ball_glow_04.png
NEO08425,8425,sports_games_cricket_ball_double_04,cricket ball double 4,sports_games,sports_games,sports_games,cricket_ball,4,double,CB,sports_games;cricket_ball;double;neutrino;emoji,svg/master/sports_games_cricket_ball_double_04.svg,png/{theme}/{size}/sports_games_cricket_ball_double_04.png
NEO08426,8426,sports_games_hockey_puck_tiny_04,hockey puck tiny 4,sports_games,sports_games,sports_games,hockey_puck,4,tiny,HP,sports_games;hockey_puck;tiny;neutrino;emoji,svg/master/sports_games_hockey_puck_tiny_04.svg,png/{theme}/{size}/sports_games_hockey_puck_tiny_04.png
NEO08427,8427,sports_games_golf_ball_round_04,golf ball round 4,sports_games,sports_games,sports_games,golf_ball,4,round,GB,sports_games;golf_ball;round;neutrino;emoji,svg/master/sports_games_golf_ball_round_04.svg,png/{theme}/{size}/sports_games_golf_ball_round_04.png
NEO08428,8428,sports_games_bowling_ball_square_04,bowling ball square 4,sports_games,sports_games,sports_games,bowling_ball,4,square,BB,sports_games;bowling_ball;square;neutrino;emoji,svg/master/sports_games_bowling_ball_square_04.svg,png/{theme}/{size}/sports_games_bowling_ball_square_04.png
NEO08429,8429,sports_games_ping_pong_plain_04,ping pong plain 4,sports_games,sports_games,sports_games,ping_pong,4,plain,PP,sports_games;ping_pong;plain;neutrino;emoji,svg/master/sports_games_ping_pong_plain_04.svg,png/{theme}/{size}/sports_games_ping_pong_plain_04.png
NEO08430,8430,sports_games_billiards_sparkle_04,billiards sparkle 4,sports_games,sports_games,sports_games,billiards,4,sparkle,BIL,sports_games;billiards;sparkle;neutrino;emoji,svg/master/sports_games_billiards_sparkle_04.svg,png/{theme}/{size}/sports_games_billiards_sparkle_04.png
NEO08431,8431,sports_games_dart_badge_04,dart badge 4,sports_games,sports_games,sports_games,dart,4,badge,DAR,sports_games;dart;badge;neutrino;emoji,svg/master/sports_games_dart_badge_04.svg,png/{theme}/{size}/sports_games_dart_badge_04.png
NEO08432,8432,sports_games_target_stripe_04,target stripe 4,sports_games,sports_games,sports_games,target,4,stripe,TAR,sports_games;target;stripe;neutrino;emoji,svg/master/sports_games_target_stripe_04.svg,png/{theme}/{size}/sports_games_target_stripe_04.png
NEO08433,8433,sports_games_archery_bow_dot_04,archery bow dot 4,sports_games,sports_games,sports_games,archery_bow,4,dot,AB,sports_games;archery_bow;dot;neutrino;emoji,svg/master/sports_games_archery_bow_dot_04.svg,png/{theme}/{size}/sports_games_archery_bow_dot_04.png
NEO08434,8434,sports_games_fishing_pole_ring_04,fishing pole ring 4,sports_games,sports_games,sports_games,fishing_pole,4,ring,FP,sports_games;fishing_pole;ring;neutrino;emoji,svg/master/sports_games_fishing_pole_ring_04.svg,png/{theme}/{size}/sports_games_fishing_pole_ring_04.png
NEO08435,8435,sports_games_cricket_bat_shadow_04,cricket bat shadow 4,sports_games,sports_games,sports_games,cricket_bat,4,shadow,CB,sports_games;cricket_bat;shadow;neutrino;emoji,svg/master/sports_games_cricket_bat_shadow_04.svg,png/{theme}/{size}/sports_games_cricket_bat_shadow_04.png
NEO08436,8436,sports_games_baseball_bat_orbit_04,baseball bat orbit 4,sports_games,sports_games,sports_games,baseball_bat,4,orbit,BB,sports_games;baseball_bat;orbit;neutrino;emoji,svg/master/sports_games_baseball_bat_orbit_04.svg,png/{theme}/{size}/sports_games_baseball_bat_orbit_04.png
NEO08437,8437,sports_games_tennis_racket_leaf_04,tennis racket leaf 4,sports_games,sports_games,sports_games,tennis_racket,4,leaf,TR,sports_games;tennis_racket;leaf;neutrino;emoji,svg/master/sports_games_tennis_racket_leaf_04.svg,png/{theme}/{size}/sports_games_tennis_racket_leaf_04.png
NEO08438,8438,sports_games_badminton_racket_star_04,badminton racket star 4,sports_games,sports_games,sports_games,badminton_racket,4,star,BR,sports_games;badminton_racket;star;neutrino;emoji,svg/master/sports_games_badminton_racket_star_04.svg,png/{theme}/{size}/sports_games_badminton_racket_star_04.png
NEO08439,8439,sports_games_hockey_stick_heart_04,hockey stick heart 4,sports_games,sports_games,sports_games,hockey_stick,4,heart,HS,sports_games;hockey_stick;heart;neutrino;emoji,svg/master/sports_games_hockey_stick_heart_04.svg,png/{theme}/{size}/sports_games_hockey_stick_heart_04.png
NEO08440,8440,sports_games_lacrosse_stick_bolt_04,lacrosse stick bolt 4,sports_games,sports_games,sports_games,lacrosse_stick,4,bolt,LS,sports_games;lacrosse_stick;bolt;neutrino;emoji,svg/master/sports_games_lacrosse_stick_bolt_04.svg,png/{theme}/{size}/sports_games_lacrosse_stick_bolt_04.png
NEO08441,8441,sports_games_ski_check_04,ski check 4,sports_games,sports_games,sports_games,ski,4,check,SKI,sports_games;ski;check;neutrino;emoji,svg/master/sports_games_ski_check_04.svg,png/{theme}/{size}/sports_games_ski_check_04.png
NEO08442,8442,sports_games_snowboard_plus_04,snowboard plus 4,sports_games,sports_games,sports_games,snowboard,4,plus,SNO,sports_games;snowboard;plus;neutrino;emoji,svg/master/sports_games_snowboard_plus_04.svg,png/{theme}/{size}/sports_games_snowboard_plus_04.png
NEO08443,8443,sports_games_skateboard_minus_04,skateboard minus 4,sports_games,sports_games,sports_games,skateboard,4,minus,SKA,sports_games;skateboard;minus;neutrino;emoji,svg/master/sports_games_skateboard_minus_04.svg,png/{theme}/{size}/sports_games_skateboard_minus_04.png
NEO08444,8444,sports_games_surfboard_alert_04,surfboard alert 4,sports_games,sports_games,sports_games,surfboard,4,alert,SUR,sports_games;surfboard;alert;neutrino;emoji,svg/master/sports_games_surfboard_alert_04.svg,png/{theme}/{size}/sports_games_surfboard_alert_04.png
NEO08445,8445,sports_games_boxing_glove_music_04,boxing glove music 4,sports_games,sports_games,sports_games,boxing_glove,4,music,BG,sports_games;boxing_glove;music;neutrino;emoji,svg/master/sports_games_boxing_glove_music_04.svg,png/{theme}/{size}/sports_games_boxing_glove_music_04.png
NEO08446,8446,sports_games_martial_arts_uniform_motion_04,martial arts uniform motion 4,sports_games,sports_games,sports_games,martial_arts_uniform,4,motion,MAU,sports_games;martial_arts_uniform;motion;neutrino;emoji,svg/master/sports_games_martial_arts_uniform_motion_04.svg,png/{theme}/{size}/sports_games_martial_arts_uniform_motion_04.png
NEO08447,8447,sports_games_medal_sleep_04,medal sleep 4,sports_games,sports_games,sports_games,medal,4,sleep,MED,sports_games;medal;sleep;neutrino;emoji,svg/master/sports_games_medal_sleep_04.svg,png/{theme}/{size}/sports_games_medal_sleep_04.png
NEO08448,8448,sports_games_trophy_glow_04,trophy glow 4,sports_games,sports_games,sports_games,trophy,4,glow,TRO,sports_games;trophy;glow;neutrino;emoji,svg/master/sports_games_trophy_glow_04.svg,png/{theme}/{size}/sports_games_trophy_glow_04.png
NEO08449,8449,sports_games_goal_net_double_04,goal net double 4,sports_games,sports_games,sports_games,goal_net,4,double,GN,sports_games;goal_net;double;neutrino;emoji,svg/master/sports_games_goal_net_double_04.svg,png/{theme}/{size}/sports_games_goal_net_double_04.png
NEO08450,8450,sports_games_scoreboard_tiny_04,scoreboard tiny 4,sports_games,sports_games,sports_games,scoreboard,4,tiny,SCO,sports_games;scoreboard;tiny;neutrino;emoji,svg/master/sports_games_scoreboard_tiny_04.svg,png/{theme}/{size}/sports_games_scoreboard_tiny_04.png
NEO08451,8451,sports_games_whistle_round_04,whistle round 4,sports_games,sports_games,sports_games,whistle,4,round,WHI,sports_games;whistle;round;neutrino;emoji,svg/master/sports_games_whistle_round_04.svg,png/{theme}/{size}/sports_games_whistle_round_04.png
NEO08452,8452,sports_games_stopwatch_square_04,stopwatch square 4,sports_games,sports_games,sports_games,stopwatch,4,square,STO,sports_games;stopwatch;square;neutrino;emoji,svg/master/sports_games_stopwatch_square_04.svg,png/{theme}/{size}/sports_games_stopwatch_square_04.png
NEO08453,8453,sports_games_finish_flag_plain_04,finish flag plain 4,sports_games,sports_games,sports_games,finish_flag,4,plain,FF,sports_games;finish_flag;plain;neutrino;emoji,svg/master/sports_games_finish_flag_plain_04.svg,png/{theme}/{size}/sports_games_finish_flag_plain_04.png
NEO08454,8454,sports_games_chess_board_sparkle_04,chess board sparkle 4,sports_games,sports_games,sports_games,chess_board,4,sparkle,CB,sports_games;chess_board;sparkle;neutrino;emoji,svg/master/sports_games_chess_board_sparkle_04.svg,png/{theme}/{size}/sports_games_chess_board_sparkle_04.png
NEO08455,8455,sports_games_chess_pawn_badge_04,chess pawn badge 4,sports_games,sports_games,sports_games,chess_pawn,4,badge,CP,sports_games;chess_pawn;badge;neutrino;emoji,svg/master/sports_games_chess_pawn_badge_04.svg,png/{theme}/{size}/sports_games_chess_pawn_badge_04.png
NEO08456,8456,sports_games_card_spade_stripe_04,card spade stripe 4,sports_games,sports_games,sports_games,card_spade,4,stripe,CS,sports_games;card_spade;stripe;neutrino;emoji,svg/master/sports_games_card_spade_stripe_04.svg,png/{theme}/{size}/sports_games_card_spade_stripe_04.png
NEO08457,8457,sports_games_card_heart_dot_04,card heart dot 4,sports_games,sports_games,sports_games,card_heart,4,dot,CH,sports_games;card_heart;dot;neutrino;emoji,svg/master/sports_games_card_heart_dot_04.svg,png/{theme}/{size}/sports_games_card_heart_dot_04.png
NEO08458,8458,sports_games_card_diamond_ring_04,card diamond ring 4,sports_games,sports_games,sports_games,card_diamond,4,ring,CD,sports_games;card_diamond;ring;neutrino;emoji,svg/master/sports_games_card_diamond_ring_04.svg,png/{theme}/{size}/sports_games_card_diamond_ring_04.png
NEO08459,8459,sports_games_card_club_shadow_04,card club shadow 4,sports_games,sports_games,sports_games,card_club,4,shadow,CC,sports_games;card_club;shadow;neutrino;emoji,svg/master/sports_games_card_club_shadow_04.svg,png/{theme}/{size}/sports_games_card_club_shadow_04.png
NEO08460,8460,sports_games_dice_orbit_04,dice orbit 4,sports_games,sports_games,sports_games,dice,4,orbit,DIC,sports_games;dice;orbit;neutrino;emoji,svg/master/sports_games_dice_orbit_04.svg,png/{theme}/{size}/sports_games_dice_orbit_04.png
NEO08461,8461,sports_games_domino_leaf_04,domino leaf 4,sports_games,sports_games,sports_games,domino,4,leaf,DOM,sports_games;domino;leaf;neutrino;emoji,svg/master/sports_games_domino_leaf_04.svg,png/{theme}/{size}/sports_games_domino_leaf_04.png
NEO08462,8462,sports_games_puzzle_esport_star_04,puzzle esport star 4,sports_games,sports_games,sports_games,puzzle_esport,4,star,PE,sports_games;puzzle_esport;star;neutrino;emoji,svg/master/sports_games_puzzle_esport_star_04.svg,png/{theme}/{size}/sports_games_puzzle_esport_star_04.png
NEO08463,8463,sports_games_controller_heart_04,controller heart 4,sports_games,sports_games,sports_games,controller,4,heart,CON,sports_games;controller;heart;neutrino;emoji,svg/master/sports_games_controller_heart_04.svg,png/{theme}/{size}/sports_games_controller_heart_04.png
NEO08464,8464,sports_games_joystick_bolt_04,joystick bolt 4,sports_games,sports_games,sports_games,joystick,4,bolt,JOY,sports_games;joystick;bolt;neutrino;emoji,svg/master/sports_games_joystick_bolt_04.svg,png/{theme}/{size}/sports_games_joystick_bolt_04.png
NEO08465,8465,sports_games_horseshoe_check_04,horseshoe check 4,sports_games,sports_games,sports_games,horseshoe,4,check,HOR,sports_games;horseshoe;check;neutrino;emoji,svg/master/sports_games_horseshoe_check_04.svg,png/{theme}/{size}/sports_games_horseshoe_check_04.png
NEO08466,8466,sports_games_frisbee_plus_04,frisbee plus 4,sports_games,sports_games,sports_games,frisbee,4,plus,FRI,sports_games;frisbee;plus;neutrino;emoji,svg/master/sports_games_frisbee_plus_04.svg,png/{theme}/{size}/sports_games_frisbee_plus_04.png
NEO08467,8467,sports_games_curling_stone_minus_04,curling stone minus 4,sports_games,sports_games,sports_games,curling_stone,4,minus,CS,sports_games;curling_stone;minus;neutrino;emoji,svg/master/sports_games_curling_stone_minus_04.svg,png/{theme}/{size}/sports_games_curling_stone_minus_04.png
